Reaction,Level 1: Baseline GEM_FVi,Level 1: Baseline GEM_FVR,Level 2: Single Enzyme_FVi,Level 2: Single Enzyme_FVR,Level 3a: + Isoenzymes_FVi,Level 3a: + Isoenzymes_FVR,Level 3b: + Complexes_FVi,Level 3b: + Complexes_FVR,Level 3c: + Promiscuous_FVi,Level 3c: + Promiscuous_FVR,Level 4: All Constraints_FVi,Level 4: All Constraints_FVR,Level 5: Post-Tuned_FVi,Level 5: Post-Tuned_FVR
LPLIPAL2G160,0.9999999999571073,2.3313999999995274,0.0,0.0,0.0,0.0,0.0,0.0,0.9999954760591749,2.21045215825038e-05,0.9999999999954118,21.794731269899163,0.9999973537842779,3.7789714021653e-05
KARA1,-0.4234271306948053,1.0136521739127837,2.3870121368679148e-11,3.660804992478006e-11,-2.0236931024080916e-11,3.1036062608791326e-11,2.3870121368679148e-11,3.660804992478006e-11,-0.002971695835736386,0.00024697699450370453,-1.6797986693949133e-12,1.1559503354519052e-13,-0.002451775830263597,0.0007435306674779818
SELR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23PDE9pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acgal1p_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALt3pp,0.9999999999978554,46.62799999999302,0.0,0.0,0.8468864134896549,5.53109905391991e-10,0.0,0.0,0.9999998529797104,0.0006801781277818,0.9999999999997706,435.8946253979848,0.9999999258254707,0.0013481715830996
S7PI,0.9999999986370851,0.0733721479150171,0.0,0.0,0.0,0.0,0.0,0.0,0.9999805504378615,5.14140392117312e-06,0.9999999998572534,0.7005420569292128,0.9999923047543328,1.29949367180451e-05
THYMt3pp,0.9999999999040277,1.0419664804468427,0.0,0.0,0.0,0.0,0.0,0.0,0.9999976585857056,4.27091293053609e-05,0.9999999999898472,9.84956027100811,0.9999982485410825,5.70951587029595e-05
EAR141x,0.9999999999506803,2.0275914157569543,0.0,0.0,0.7499599629630531,2.99935950998214e-10,0.0,0.0,0.9999865862525645,7.45493823458526e-06,0.9999999999937759,16.066246694180055,0.9999970890994611,3.43535299715307e-05
DSERDHr,-1.00000000000689,14.513470320558728,-0.8331421674496551,4.99312591273338e-10,-1.3813791406060412,3.62206264981069e-10,-0.8331421674496551,4.99312591273338e-10,-1.0000005255449085,0.0001902787962535,0.0,0.0,-1.000000436586436,0.0002290498179036
NTPP2,0.9999999999914214,11.656999999996811,0.0,0.0,0.7812490035822404,3.5714077484257503e-10,0.0,0.0,0.9999993662400279,0.0001577883442251,0.9999999999990823,108.97365634949722,0.9999995055833953,0.00020225847922
MALTATr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FE2t3pp,0.9999999999989276,93.25599999998188,0.0,0.0,0.966183384380894,2.8571261987406304e-09,0.0,0.0,0.9999998886724493,0.0008982501479846,0.9999999999998852,871.7892507959706,0.9999999369078635,0.0015849834737016
PLIPA1A161pp,0.9999999999689028,3.2157241379305965,0.0,0.0,0.5514363080088325,1.22933781278867e-10,0.0,0.0,0.9999962329079685,2.65455747967959e-05,0.9999999999966735,30.06169830330912,0.9999980910147546,5.23837517025661e-05
OPHHXy,0.9999994886746333,0.0001955700917202,0.0,0.0,0.8263500699389572,4.75871236831752e-10,0.0,0.0,0.9999905364267655,1.05667332163643e-05,0.999988604536384,8.77532181439993e-06,0.999997681296623,4.31274517995052e-05
EX_eca4colipa_e,0.99999999454834,0.0183430369787523,0.0,0.0,0.0,0.0,0.0,0.0,0.9999234800271949,1.30674834735512e-06,0.9999999994290135,0.1751355142323031,0.9999692197485701,3.24873635949716e-06
EX_lys__L_e,0.9999999998713219,0.7771333333332722,0.0,0.0,0.0,0.0,0.0,0.0,0.9999989844981159,9.84733755879067e-05,0.9999999999864588,7.384873044828665,0.9999991125631167,0.0001126839701329
PRAMPC,0.8448646487822813,0.8144628820958854,-1.7871587268418362e-10,2.9697203030032426e-11,1.501655495270685e-10,2.4952998001204207e-11,-1.7871587268418362e-10,2.9697203030032426e-11,0.0033037170994342268,2.975980662480067e-05,0.9990328346284864,7.701785629288878,0.001223494749209141,4.0152840530400385e-05
ADNt2pp_copy2,-1.0000000000001001,1000.0,-1.0000000000001001,1000.0,-1.000000000005556,17.9982247294128,-1.0000000000001001,1000.0,-1.0000001545382753,0.0006470889834417,-1.0000000951033015,0.0010514883084624,-1.000000106267144,0.0009410247314463
XANtex,-1.0000000000831046,1.2033032258062426,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000034414147194,2.90579172505886e-05,0.0,0.0,-1.000002745381748,3.64249068874973e-05
FE3HOXabcpp,0.9999999999865978,7.461494152561163,0.0,0.0,0.7130112846554677,2.48445756412231e-10,0.0,0.0,0.9999994936980929,0.0001975105129741,0.9999999999985661,69.74319062527157,0.9999996150119368,0.0002597482130859
ACOAD2f,-20.557972054740148,2.0430219775196923,8.514517752535709e-10,5.314860218597062e-10,-7.622095121844629e-10,4.757799709764754e-10,8.514517752535709e-10,5.314860218597062e-10,-0.0023594891507575963,7.973736023820024e-05,0.0,0.0,-0.0016954799438920409,0.00020901432174020435
GHMT2r,2.8177691032069045,13.974066478813013,-3.13158571172527e-09,6.127378937570427e-09,6.99561813833431e-10,1.3687890820790471e-09,-3.13158571172527e-09,6.127378937570427e-09,0.015856310573768212,0.0017380665537984966,0.0,0.0,0.02568489018622511,0.01016747598168799
CPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEt2rpp,-1.0000000000958853,1.0429132494038194,0.0,0.0,0.0,0.0,0.0,0.0,-1.000004050649011,2.46875018774517e-05,0.0,0.0,-1.0000027893738168,3.58504400992388e-05
GMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSD180,0.999999999956035,2.274536585365494,0.0,0.0,0.0,0.0,0.0,0.0,0.9999950958461318,2.03907773432493e-05,0.999999999995285,21.208497390309606,0.9999971120103107,3.46260624035371e-05
GLYCtex,-1.0000000000632667,1.580610169491284,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000003934812591,0.0002541418098618,0.0,0.0,-1.0000004951360537,0.0002019647908138
DTMPK,0.9964691026025443,11.656999999997822,-4.443928973051662e-09,2.0395420075036697e-10,1.0032280449882009e-08,4.604316997114388e-10,-4.443928973051662e-09,2.0395420075036697e-10,0.05756196561231125,0.00015145584586660006,0.9999811028716414,108.97365634949611,0.021096450607374684,0.0001951035178535997
R5PP,0.9999999999957108,23.313999999996728,0.0,0.0,0.8771924407430589,7.14282122412167e-10,0.0,0.0,0.9999996787329829,0.0003112674583488,0.9999999999995413,217.9473126989925,0.999999695922976,0.0003288639445575
GMHEPK,0.9999999986370851,0.0733721479150256,0.0,0.0,0.0,0.0,0.0,0.0,0.9999926832434874,1.36671581395021e-05,0.9999999998572534,0.7005420569292128,0.9999923047580429,1.29949429835071e-05
AI2tpp,0.9999999999957108,23.31399999999707,0.0,0.0,0.8771923543660476,7.14281549685154e-10,0.0,0.0,0.9999994774201898,0.0001913582304633,0.9999999999995413,217.9473126989925,0.9999995927056559,0.0002455225825954
EX_xtsn_e,0.9999999998278931,0.58103426791264,0.0,0.0,0.0,0.0,0.0,0.0,0.9999963488625949,2.73886254591171e-05,0.999999999981818,5.49993693965046,0.9999967171651075,3.04613771299236e-05
EX_fad_e,0.9999999994383635,0.1780511195288691,0.0,0.0,0.0,0.0,0.0,0.0,0.9999882798640325,8.53222422199069e-06,0.9999999999408091,1.68945048390046,0.9999894015864145,9.43527437877814e-06
NTPP6,0.9999999999914214,11.65699999999866,0.0,0.0,0.7812490035822394,3.57140774842573e-10,0.0,0.0,0.9999992413152462,0.0001318069509671,0.9999999999990823,108.97365634949642,0.9999994150413143,0.0001709521440598
PHEMEtiex,0.9999999992536672,0.1339885057471244,0.0,0.0,0.0,0.0,0.0,0.0,0.9999874158754525,7.94642020670406e-06,0.9999999999198967,1.2483887853092912,0.9999905465342784,1.05780311262622e-05
BGLA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPPGO3,0.9999999992546464,0.1341645190880242,-9.95186818672591e-07,3.892586000167793e-10,3.2629022955475716e-07,1.2762539999431818e-10,-9.95186818672591e-07,3.892586000167793e-10,0.9999944661128228,1.80703804414569e-05,0.9999999999198973,1.2483975606311044,0.9999979156408313,4.79762763864147e-05
TDPDRE,0.99999999454834,0.0183430369787532,0.0,0.0,0.0,0.0,0.0,0.0,0.999970818023299,3.42667266260217e-06,0.9999999994290135,0.1751355142323028,0.999969219726022,3.24873397956173e-06
GMPS,0.9999999999905247,10.553757028399737,-2.9888902108992495e-09,1.2751220079820769e-09,2.0310155325226275e-09,8.664729767016155e-10,-2.9888902108992495e-09,1.2751220079820769e-09,0.02667711829210144,0.0006059029154598002,0.0,0.0,0.007514888504612841,0.0006302077705487991
NTD2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_ascb__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APG3PAT181,0.9999999999689028,3.2157241379303603,0.0,0.0,0.0,0.0,0.0,0.0,0.9999962222379519,2.64705984525228e-05,0.9999999999966735,30.061698303309228,0.9999980628881512,5.16231452254267e-05
ASPt2_2pp,0.9999999999978554,46.62799999999101,0.0,0.0,0.9345790827730988,1.4285630993703e-09,0.0,0.0,0.9999999266568547,0.0013634538333763,0.9999999999997706,435.8946253979834,0.9999999764890447,0.0042533362078327
MOGDS,8.606945356194023e-27,8.606945356194023e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHORM,0.5284636435408716,0.5721226993865229,-4.59033417263927e-11,2.6037005884660402e-11,3.620507770177266e-11,2.0536017331096446e-11,-4.59033417263927e-11,2.6037005884660402e-11,0.0027941039173222035,8.581091574759968e-05,0.9953026113679815,5.388970186413035,0.0006731223064778062,7.536387348199697e-05
PRASCSi,0.7312165338192597,1.9230582612294884,-1.5452212084216464e-10,1.213660283383433e-10,8.830083851488293e-11,6.935396701379659e-11,-1.5452212084216464e-10,1.213660283383433e-10,0.0006982200901932489,2.965103287190171e-05,0.997947146716271,17.132316353548667,0.00024098836838008794,3.734541523169044e-05
DHQS,0.48742930292603237,0.5721226993864446,-3.952998594245158e-11,2.6425028831766895e-11,2.0790422052234224e-11,1.3897993866862635e-11,-3.952998594245158e-11,2.6425028831766895e-11,0.0023715867795165544,8.581090839500025e-05,0.0,0.0,0.0005712110143263822,7.536393852840273e-05
SADT2,0.8354949482953079,1.9841702127655625,-1.6559542250483736e-10,7.18820003520193e-11,1.4004261231673697e-10,6.078998415759429e-11,-1.6559542250483736e-10,7.18820003520193e-11,0.0031010516875831797,7.28913263682001e-05,0.9989709654350569,18.807773873059094,0.0010418442891632098,8.930122253680145e-05
PPPNDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_duri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHCURR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA160abcpp,0.9999999999903492,10.361777777775751,0.0,0.0,0.7604552116717036,3.17458466526727e-10,0.0,0.0,0.9999994169651674,0.0001715162389956,0.9999999999989676,96.86547231066334,0.9999995154061797,0.0002063582888544
PROtex,-1.0000000000975808,1.024791208791089,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000008458854353,0.0001182194188805,0.0,0.0,-1.000000713739693,0.0001401072020694
CHLt3pp,0.9999999999978554,46.62799999996776,0.0,0.0,0.9438778025365117,1.6818261671784601e-09,0.0,0.0,0.9999998276025434,0.0005800548613607,0.9999999999997706,435.89462539798456,0.9999999083749903,0.0010914049688212
TMDK1,0.9999999999957108,23.313999999995776,0.0,0.0,0.8771829295857315,7.14219063056094e-10,0.0,0.0,0.9999995115220482,0.0002047174305347,0.9999999999995413,217.9473126989959,0.9999996485665552,0.0002845487995273
GLYC3Pabcpp,0.9999999999571073,2.331399999999428,0.0,0.0,0.5814792917214568,1.3893680293938e-10,0.0,0.0,0.999995354078099,2.15241533411191e-05,0.9999999999954118,21.79473126989944,0.9999972631521871,3.65382853376125e-05
ALDD2y,0.9999999999957802,23.6972623324174,0.0,0.0,0.8827210711206551,7.52668087571628e-10,0.0,0.0,0.9999997447857624,0.000391827569523,0.9999999999995413,217.94731269899157,0.999999814076605,0.0005378558273475
EX_rmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G2PPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRULYSDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERAT,0.9604239884266423,9.480807107960137,-1.1680809936116335e-09,5.070429909270757e-10,6.657543136099326e-10,2.889919969994992e-10,-1.1680809936116335e-09,5.070429909270757e-10,0.006553077623151458,0.00015456765902399985,0.9997257140729636,70.61416512592479,0.002248084895082287,0.00019292656122620044
R5Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3HPPtex,-1.0000000000847131,1.1804556962022632,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000013359213356,7.48548068836252e-05,0.0,0.0,-1.0000010748943067,9.30325026965684e-05
TPI,1.4594680040241697,39.045393146419045,-8.128312793961126e-11,1.3538894449993677e-09,7.99047193510837e-11,1.3309300328501195e-09,-8.128312793961126e-11,1.3538894449993677e-09,0.0006765640997963338,0.007892007033090565,0.0,0.0,0.00047116443772533703,0.009254471278829612
GDPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COBALT2abcpp,0.9999999999957108,23.31399999999469,0.0,0.0,0.877192354366038,7.142815496850901e-10,0.0,0.0,0.9999995611033227,0.0002278439579977,0.9999999999995413,217.9473126989928,0.999999615239128,0.000259901587634
ARBt3ipp,0.9999999999978554,46.627999999989605,0.0,0.0,0.9257861774128672,1.24745787932689e-09,0.0,0.0,0.9999998315096769,0.0005935057951218,0.9999999999997706,435.8946253979852,0.999999911061721,0.0011243751541888
PACOAT,0.9999999999914214,11.657000000003617,0.0,0.0,0.8131738865646833,4.3525708029366103e-10,0.0,0.0,0.9999993476451875,0.0001532907136657,0.9999999999990823,108.97365634949551,0.9999994881583055,0.0001953728074456
FACOAE140,0.9999999999804473,5.114375254910795,0.0,0.0,0.8316895172232469,4.94140058006012e-10,0.0,0.0,0.9999979396297255,4.85348654084476e-05,0.999999999997878,47.12767969717574,0.9999989770132166,9.77528735683184e-05
GLUt4pp,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999342933221,0.0015219152240886,0.9999999999999,1000.0,0.9999999673678515,0.003064462539851
MOHMT,0.05263157426214396,5.910961225360004e-05,0.0,0.0,0.0,0.0,0.0,0.0,-2.8071202035019064e-10,1.793029835934004e-14,0.0,0.0,0.04081621260905844,9.923142554800002e-06
EX_progly_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LALALGLUtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTHFR2,0.7110813514942471,0.5997170418004975,-1.6376307583776525e-10,4.433800548930833e-11,6.477685679048575e-11,1.753799883097429e-11,-1.6376307583776525e-10,4.433800548930833e-11,0.001965841525351346,2.8813826295499834e-05,0.0029785079400581594,3.6292291186099807e-05,0.0006379223592178772,3.409064235340015e-05
MALTHXtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLDEP2pp,0.9999999999002745,1.0027526881718667,0.0,0.0,0.0,0.0,0.0,0.0,0.9999930937731492,1.44795865437393e-05,0.9999999999894491,9.477878751347458,0.9999940533780474,1.6816169942276e-05
FHL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_3ump_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL1G160pp,0.9999999999485287,1.9428333333328736,0.0,0.0,0.0,0.0,0.0,0.0,0.9999945824592886,1.84584599494562e-05,0.9999999999944942,18.16227605824932,0.9999967339118918,3.06175675852206e-05
UM3PL,0.9999999999506735,2.0273043478256345,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966693482155,3.00240533702239e-05,0.99999999999478,19.156560018613288,0.9999971115276809,3.46202767778273e-05
NOVBCNtex,0.9999999999989276,93.25599999998514,1.0345034253249579,2.9982629712321804e-09,0.9654222724296485,2.79203504760517e-09,1.0345034253249579,2.9982629712321804e-09,0.9999998258691704,0.0005742807452406,0.9999999999998852,871.7892507959751,0.9999998937142892,0.0009408601463292
3OAR181,0.9999999999692608,3.253173694675954,0.0,0.0,0.0,0.0,0.0,0.0,0.9999939450170727,1.65152231975341e-05,0.9999999999961309,25.84527098307777,0.9999979884570384,4.97129819015558e-05
DALAtex,-1.0000000000737816,1.355350666446499,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000001464440624,0.0006828546884795,0.0,0.0,-1.0000000648420657,0.0015422088313776
GLUDy,-1.613069993808654,87.22292580829021,2.6864475824372094e-10,4.029399924831978e-09,-2.5077222019718876e-10,3.761329914198086e-09,2.6864475824372094e-10,4.029399924831978e-09,-0.0031129359976696494,0.002537229969106991,0.0,0.0,-0.0038757774539037587,0.011509876024659915
GTHRDabc2pp,0.9999999999914214,11.657000000000782,0.0,0.0,0.7812251563048777,3.57090944785941e-10,0.0,0.0,0.9999993473463216,0.0001532205180935,0.9999999999990823,108.9736563494965,0.9999993711481082,0.000159019855768
GALTtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34dhpactex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cbl1_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGORNt7pp,0.9999999999978554,46.62799999998806,1.0314501220941055,3.2796378945931805e-09,0.9566045260613667,2.2043877834221303e-09,1.0314501220941055,3.2796378945931805e-09,0.9999998120649444,0.0005320986065271,0.99999991854917,0.0012277344737867,0.9999998982868894,0.0009831573266865
EX_fe3_e,1.0198377310957993,1009.8086465138647,0.9999999999952435,999.9859145454108,1.0000000000379687,71.47338210114877,0.9999999999952435,999.9859145454108,1.1695889099353,0.0079066951142293,0.0,0.0,1.1135013330507075,0.0106457533337333
TYRt2rpp,1.0123456790112548,93.82812269936399,1.0302996026260194,3.4003733162535404e-09,0.9661826721550233,2.8570639187819304e-09,1.0302996026260194,3.4003733162535404e-09,1.319556715237714,0.0007071759656582193,0.0,0.0,1.157819139757246,0.0011043639640319505
LALGP,0.9999999999420949,1.7269629629627086,0.0,0.0,0.0,0.0,0.0,0.0,0.9999961541271483,2.60017996609061e-05,0.9999999999938748,16.325821871017734,0.9999965903482233,2.93284081732541e-05
CUt3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL100t2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS,0.9482454542013002,31.097753107996787,-3.279219287776828e-10,4.533850628263281e-09,3.1201778643341764e-10,4.313959856006022e-09,-3.279219287776828e-10,4.533850628263281e-09,0.003085699176669011,0.0003153898108720979,0.9996436115019596,237.35354645450965,0.0010555353702908128,0.0003930752857810027
LALADGLUtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNMPPA,0.05263157422591862,5.86711136451e-05,0.0,0.0,1.0074803521646482e-08,1.1821999976180386e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2DGULRx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNt2pp_copy1,0.9999999999999,1000.0,0.9999999999999,1000.0,0.999999999994444,17.9982247293183,0.9999999999999,1000.0,0.9999998454617814,0.0006470890212699,0.9999999999999,1000.0,0.9999998937328807,0.0009410247496566
ECAtpp,0.9999999986370851,0.0733721479150072,0.0,0.0,0.0,0.0,0.0,0.0,0.9999808736421922,5.2282869728584e-06,0.9999999998572534,0.700542056929213,0.9999923047622856,1.29949501480936e-05
EX_spmd_e,0.9999999996305867,0.270699564586311,0.0,0.0,0.0,0.0,0.0,0.0,0.9999937142633109,1.59089342064604e-05,0.9999999999609817,2.562895784803103,0.9999944290710266,1.79502275804718e-05
DMQMT,-2.8894371484766736e-08,2.8894370649882055e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.9999732890514005,3.74368317667528e-06,0.0,0.0,0.9999780177596493,4.54902685899338e-06
ACMAMUT,0.9999999986370851,0.0733721479150112,0.0,0.0,0.0,0.0,0.0,0.0,0.9999805504310653,5.14140212459976e-06,0.9999999998572534,0.7005420569292122,0.9999923047580429,1.29949429835071e-05
PAPSR,0.999999999954118,2.1795071349242705,0.9999999995392576,0.217041024553251,0.9999999995392576,0.217041024683104,0.9999999995392576,0.217041024553251,0.11245638022722002,0.0023834862052887,0.9999999999946859,18.81746076585912,0.04188565848532635,0.0034494679010685994
CHTBSptspp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_uri_e,0.9999999998477309,0.6567323943660576,0.0,0.0,0.0,0.0,0.0,0.0,0.9999984996419984,6.66506592779115e-05,0.9999999999839193,6.218635714432803,0.9999984820753272,6.58793219372455e-05
GALKr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMANAPEr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA2E141pp,0.9999999999463841,1.8651200000000785,0.0,0.0,0.0,0.0,0.0,0.0,0.999994067883685,1.6857290295313e-05,0.9999999999943285,17.631887620698766,0.9999964713526135,2.83393709210651e-05
12PPDStpp,-1.0000000000718416,1.391949583972336,0.0,0.0,0.0,0.0,0.0,0.0,-1.0000003107869233,0.0003217639596186,0.0,0.0,-1.0000002726531316,0.0003667664722115
PHEtipp,0.9999999999989276,93.2560000000037,0.0,0.0,0.9643549498415451,2.70543861084399e-09,0.0,0.0,0.9999998605449985,0.0007170770855333,0.999999938667747,0.0016304634006787,0.9999999175662346,0.0012130950379516
VALt2rpp,0.9999999999978554,46.62799999999156,0.0,0.0,0.9345790827730992,1.42856309937031e-09,0.0,0.0,0.9999998529797104,0.0006801781277818,0.9999999999997706,435.8946253979848,0.9999999258254707,0.0013481715830996
3OAR120,0.9999999999695689,3.2861124288711108,1.1954083440601506,6.11748873780016e-10,0.843168019945246,5.37625055585522e-10,1.1954083440601506,6.11748873780016e-10,0.9999963995803074,2.77744397862989e-05,0.9999999999961311,25.84691444624344,0.9999992995924801,0.0001427739239261
URAtpp,0.9999999999989276,93.25599999998168,0.0,0.0,0.9730989765962297,3.6173306940428402e-09,0.0,0.0,0.9999998932054056,0.0009363768825052,0.9999999999998852,871.7892507959692,0.9999999400248708,0.0016673577087598
EX_sq_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTTRtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AST,0.9999999999721197,3.5867692307687165,0.0,0.0,0.5896079194344626,1.43669419405452e-10,0.0,0.0,0.999998066854309,5.17290585766377e-05,0.9999999999970802,34.2496073060052,0.9999983441533525,6.03919659902078e-05
CYTK1,1.9651861295452973,31.092217586061167,-6.108714433132235e-09,1.9393839867376528e-09,4.3522666571619536e-09,1.3817500199575505e-09,-6.108714433132235e-09,1.9393839867376528e-09,0.036066523299864144,0.0006276805855804993,0.0,0.0,0.009282043204421398,0.0005836053986741016
3OAS60,0.9999999999201735,1.252716892774132,0.0,0.0,0.6930868975291895,2.25825125075951e-10,0.0,0.0,0.9999829991591886,5.88196201738616e-06,0.999999999989851,9.853243628678449,0.9999967245975044,3.05304989525193e-05
CS1tex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCYSMT,0.9999999999806588,5.170311781619759,0.0,0.0,0.6134955500053357,1.5872923326337e-10,0.0,0.0,0.9999984714806157,6.5422688236016e-05,0.9999993145774456,0.0001458953033082,0.9999985552431423,6.92156988131506e-05
ACCOAL,0.9999999999999,1000.0,0.9999999999999,1000.0,0.9999999999923487,13.0695545322727,0.9999999999999,1000.0,0.9999997330875817,0.0003746546299074,0.9999999999999,1000.0,0.9999998171488147,0.0005468927182625
NO3R2bpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSL2r,0.7312165338192163,1.9230582612296103,-1.233225666122123e-10,9.686101920536316e-11,1.111648308948251e-10,8.731199097056219e-11,-1.233225666122123e-10,9.686101920536316e-11,0.0006981779279525445,2.964924112800263e-05,0.9979471467167308,17.132316353552614,0.00024103634386302126,3.735285167751068e-05
THRD,0.9999999999852542,6.7815980443512025,0.0,0.0,0.7130112846554619,2.48445756412224e-10,0.0,0.0,0.9999993214061222,0.0001473634458407,0.9999999999980717,51.85991190824624,0.9999993063503747,0.0001441649025496
3OAR161,0.9999999999698508,3.3168418164318365,0.0,0.0,0.6741916176208443,2.06928874173735e-10,0.0,0.0,0.9999963858267624,2.76687452454424e-05,0.9999999999961313,25.84844522120557,0.9999992952019532,0.0001418845156777
EX_arbt_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PSabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGMH,0.9999999999506735,2.0273043478255834,0.0,0.0,0.0,0.0,0.0,0.0,0.9999966243161887,2.96235275642924e-05,0.99999999999478,19.156560018613288,0.9999970795460096,3.42411516433295e-05
EX_dxylnt_e,0.9999998295507361,0.0005866847452975,0.0,0.0,0.0,0.0,0.0,0.0,0.9999968454556634,3.17001994182035e-05,0.9999962014834378,2.63259666005313e-05,0.9999991359373495,0.0001157322487297
TKT1,2.4394747155948,14.631607116226931,-1.1552199139319932e-09,1.4138099579952268e-09,1.035201475704337e-09,1.2669260085473866e-09,-1.1552199139319932e-09,1.4138099579952268e-09,0.007929911119425013,0.0013901700924633942,0.0,0.0,-0.15062473642777705,0.008967674539690104
